1034	281031
1035	281031
1036	2162576
1037	281031
1038	281031
1039	281031
1040	281031
1041	281031
1042	281031
1043	281031
1044	281031
1045	281031
1046	281031
1047	281031
1048	281031
1049	281031
1050	281031
1051	281031
1052	281031
1053	281031
1054	281031
1055	281031
1056	281031
1057	281031
1058	281031
1059	1960894
1060	1523428
1061	2030806
1062	2306050
1063	1953231
1064	2704616
1065	1868285
1066	2900548
1067	2900548
1068	2900548
1069	2900548
1070	2900548
1071	2900548
1072	2900548
1073	2900548
1074	2900548
1075	2900548
1076	2900548
1077	2900548
1078	2900548
1079	2900548
1080	2900548
1081	2900548
1082	2900548
1083	2900548
1084	2900548
1085	2900548
1086	2900548
1087	2900548
1088	2900548
1089	2900548
1090	2900548
1091	1869227
1092	2900548
1093	2900548
1094	2900548
1095	2900548
1096	2900548
1097	1410630
1098	1408321
1099	1951980
1100	1898203
1101	1952036
1102	1898203
1103	1898203
1104	1898203
1105	1898203
1106	1898203
1107	1898203
1108	1898203
1109	1898203
1110	1898203
1111	1898203
1112	1898203
1113	1898203
1114	1898203
1115	1898203
1116	1898203
1117	1898203
1118	1898203
1119	1898203
1120	1898203
1121	1898203
1122	297314
1123	297314
1124	297314
1125	297314
1126	297314
1127	2682144
1128	2961596
1129	1685126
1130	2026714
1131	2012485
1132	2044939
1133	2012486
1134	1811643
1135	1913989
1136	2030880
1137	2030880
1138	2484252
1139	2026763
1140	1898203
1141	1869227
1142	1869227
1143	1869227
1144	1869227
1145	1869227
1146	1869227
1147	1869227
1148	1869227
1149	2026775
1150	2013079
1151	2162033
1152	2760033
1153	2026775
1154	91750
1155	91750
1156	91750
1157	91750
1158	91750
1159	91750
1160	91750
1161	91750
1162	91750
1163	91750
1164	91750
